timestamp,floor,zone,category,power_watt,kwh
2025-03-01 12:00:00,8,Executive Office,AC,797.52,0.798
2025-03-01 12:00:00,8,Executive Office,LIGHTING,115.26,0.115
2025-03-01 12:00:00,8,Executive Office,IT,128.38,0.128
2025-03-01 12:00:00,8,Executive Office,OTHER,68.83,0.069
2025-03-01 13:00:00,1,Lobby,AC,626.57,0.627
2025-03-01 13:00:00,1,Lobby,LIGHTING,81.93,0.082
2025-03-01 13:00:00,1,Lobby,IT,137.22,0.137
2025-03-01 13:00:00,1,Lobby,ELEVATOR,687.91,0.688
2025-03-01 13:00:00,1,Lobby,OTHER,25.69,0.026
2025-03-01 13:00:00,2,HR,AC,683.49,0.683
2025-03-01 13:00:00,2,HR,LIGHTING,126.97,0.127
2025-03-01 13:00:00,2,HR,IT,86.86,0.087
2025-03-01 13:00:00,2,HR,OTHER,30.97,0.031
2025-03-01 13:00:00,3,IT,AC,695.44,0.695
2025-03-01 13:00:00,3,IT,LIGHTING,93.08,0.093
2025-03-01 13:00:00,3,IT,IT,128.24,0.128
2025-03-01 13:00:00,3,IT,ELEVATOR,651.62,0.652
2025-03-01 13:00:00,3,IT,OTHER,36.02,0.036
2025-03-01 13:00:00,4,Legal,AC,608.02,0.608
2025-03-01 13:00:00,4,Legal,LIGHTING,139.29,0.139
2025-03-01 13:00:00,4,Legal,IT,118.12,0.118
2025-03-01 13:00:00,4,Legal,OTHER,45.18,0.045
2025-03-01 13:00:00,5,Finance,AC,610.58,0.611
2025-03-01 13:00:00,5,Finance,LIGHTING,110.12,0.11
2025-03-01 13:00:00,5,Finance,IT,80.29,0.08
2025-03-01 13:00:00,5,Finance,OTHER,21.55,0.022
2025-03-01 13:00:00,6,Marketing,AC,603.05,0.603
2025-03-01 13:00:00,6,Marketing,LIGHTING,91.7,0.092
2025-03-01 13:00:00,6,Marketing,IT,130.56,0.131
2025-03-01 13:00:00,6,Marketing,OTHER,67.49,0.067
2025-03-01 13:00:00,7,Management,AC,738.55,0.739
2025-03-01 13:00:00,7,Management,LIGHTING,95.89,0.096
2025-03-01 13:00:00,7,Management,IT,94.63,0.095
2025-03-01 13:00:00,7,Management,OTHER,68.38,0.068
2025-03-01 13:00:00,8,Executive Office,AC,707.39,0.707
2025-03-01 13:00:00,8,Executive Office,LIGHTING,84.2,0.084
2025-03-01 13:00:00,8,Executive Office,IT,101.55,0.102
2025-03-01 13:00:00,8,Executive Office,OTHER,23.3,0.023
2025-03-01 14:00:00,1,Lobby,AC,756.2,0.756
2025-03-01 14:00:00,1,Lobby,LIGHTING,124.96,0.125
2025-03-01 14:00:00,1,Lobby,IT,131.46,0.131
2025-03-01 14:00:00,1,Lobby,ELEVATOR,513.24,0.513
2025-03-01 14:00:00,1,Lobby,OTHER,49.83,0.05
2025-03-01 14:00:00,2,HR,AC,649.82,0.65
2025-03-01 14:00:00,2,HR,LIGHTING,102.9,0.103
2025-03-01 14:00:00,2,HR,IT,85.6,0.086
2025-03-01 14:00:00,2,HR,OTHER,79.63,0.08
2025-03-01 14:00:00,3,IT,AC,611.9,0.612
2025-03-01 14:00:00,3,IT,LIGHTING,90.12,0.09
2025-03-01 14:00:00,3,IT,IT,107.6,0.108
2025-03-01 14:00:00,3,IT,ELEVATOR,686.92,0.687
2025-03-01 14:00:00,3,IT,OTHER,75.07,0.075
2025-03-01 14:00:00,4,Legal,AC,650.63,0.651
2025-03-01 14:00:00,4,Legal,LIGHTING,128.6,0.129
2025-03-01 14:00:00,4,Legal,IT,118.95,0.119
2025-03-01 14:00:00,4,Legal,OTHER,43.84,0.044
2025-03-01 14:00:00,5,Finance,AC,788.74,0.789
2025-03-01 14:00:00,5,Finance,LIGHTING,137.68,0.138
2025-03-01 14:00:00,5,Finance,IT,69.3,0.069
2025-03-01 14:00:00,5,Finance,OTHER,77.42,0.077
2025-03-01 14:00:00,6,Marketing,AC,797.25,0.797
2025-03-01 14:00:00,6,Marketing,LIGHTING,121.18,0.121
2025-03-01 14:00:00,6,Marketing,IT,98.47,0.098
2025-03-01 14:00:00,6,Marketing,OTHER,31.42,0.031
2025-03-01 14:00:00,7,Management,AC,631.79,0.632
2025-03-01 14:00:00,7,Management,LIGHTING,85.52,0.086
2025-03-01 14:00:00,7,Management,IT,125.63,0.126
2025-03-01 14:00:00,7,Management,OTHER,48.64,0.049
2025-03-01 14:00:00,8,Executive Office,AC,708.79,0.709
2025-03-01 14:00:00,8,Executive Office,LIGHTING,99.68,0.1
2025-03-01 14:00:00,8,Executive Office,IT,100.25,0.1
2025-03-01 14:00:00,8,Executive Office,OTHER,27.04,0.027
2025-03-01 15:00:00,1,Lobby,AC,780.21,0.78
2025-03-01 15:00:00,1,Lobby,LIGHTING,95.9,0.096
2025-03-01 15:00:00,1,Lobby,IT,63.08,0.063
2025-03-01 15:00:00,1,Lobby,ELEVATOR,660.35,0.66
2025-03-01 15:00:00,1,Lobby,OTHER,20.9,0.021
2025-03-01 15:00:00,2,HR,AC,797.97,0.798
2025-03-01 15:00:00,2,HR,LIGHTING,148.83,0.149
2025-03-01 15:00:00,2,HR,IT,82.55,0.083
2025-03-01 15:00:00,2,HR,OTHER,63.16,0.063
2025-03-01 15:00:00,3,IT,AC,614.55,0.615
2025-03-01 15:00:00,3,IT,LIGHTING,80.17,0.08
2025-03-01 15:00:00,3,IT,IT,106.69,0.107
2025-03-01 15:00:00,3,IT,ELEVATOR,635.8,0.636
2025-03-01 15:00:00,3,IT,OTHER,76.88,0.077
2025-03-01 15:00:00,4,Legal,AC,651.25,0.651
2025-03-01 15:00:00,4,Legal,LIGHTING,142.74,0.143
2025-03-01 15:00:00,4,Legal,IT,143.69,0.144
2025-03-01 15:00:00,4,Legal,OTHER,53.9,0.054
2025-03-01 15:00:00,5,Finance,AC,758.34,0.758
2025-03-01 15:00:00,5,Finance,LIGHTING,91.94,0.092
2025-03-01 15:00:00,5,Finance,IT,71.86,0.072
2025-03-01 15:00:00,5,Finance,OTHER,25.96,0.026
2025-03-01 15:00:00,6,Marketing,AC,724.97,0.725
2025-03-01 15:00:00,6,Marketing,LIGHTING,143.93,0.144
2025-03-01 15:00:00,6,Marketing,IT,108.64,0.109
2025-03-01 15:00:00,6,Marketing,OTHER,53.92,0.054
2025-03-01 15:00:00,7,Management,AC,783.64,0.784
2025-03-01 15:00:00,7,Management,LIGHTING,99.57,0.1
2025-03-01 15:00:00,7,Management,IT,109.32,0.109
2025-03-01 15:00:00,7,Management,OTHER,56.81,0.057
2025-03-01 15:00:00,8,Executive Office,AC,675.12,0.675
2025-03-01 15:00:00,8,Executive Office,LIGHTING,87.5,0.087
2025-03-01 15:00:00,8,Executive Office,IT,135.68,0.136
2025-03-01 15:00:00,8,Executive Office,OTHER,45.64,0.046
2025-03-01 16:00:00,1,Lobby,AC,767.22,0.767
2025-03-01 16:00:00,1,Lobby,LIGHTING,111.03,0.111
2025-03-01 16:00:00,1,Lobby,IT,149.09,0.149
2025-03-01 16:00:00,1,Lobby,ELEVATOR,501.68,0.502
2025-03-01 16:00:00,1,Lobby,OTHER,24.29,0.024
2025-03-01 16:00:00,2,HR,AC,631.81,0.632
2025-03-01 16:00:00,2,HR,LIGHTING,116.04,0.116
2025-03-01 16:00:00,2,HR,IT,136.31,0.136
2025-03-01 16:00:00,2,HR,OTHER,32.29,0.032
2025-03-01 16:00:00,3,IT,AC,795.06,0.795
2025-03-01 16:00:00,3,IT,LIGHTING,147.51,0.148
2025-03-01 16:00:00,3,IT,IT,136.88,0.137
2025-03-01 16:00:00,3,IT,ELEVATOR,481.89,0.482
2025-03-01 16:00:00,3,IT,OTHER,39.38,0.039
2025-03-01 16:00:00,4,Legal,AC,643.88,0.644
2025-03-01 16:00:00,4,Legal,LIGHTING,102.13,0.102
2025-03-01 16:00:00,4,Legal,IT,140.95,0.141
2025-03-01 16:00:00,4,Legal,OTHER,22.39,0.022
2025-03-01 16:00:00,5,Finance,AC,771.2,0.771
2025-03-01 16:00:00,5,Finance,LIGHTING,121.44,0.121
2025-03-01 16:00:00,5,Finance,IT,83.92,0.084
2025-03-01 16:00:00,5,Finance,OTHER,59.81,0.06
2025-03-01 16:00:00,6,Marketing,AC,765.89,0.766
2025-03-01 16:00:00,6,Marketing,LIGHTING,97.54,0.098
2025-03-01 16:00:00,6,Marketing,IT,80.89,0.081
2025-03-01 16:00:00,6,Marketing,OTHER,31.8,0.032
2025-03-01 16:00:00,7,Management,AC,771.0,0.771
2025-03-01 16:00:00,7,Management,LIGHTING,140.31,0.14
2025-03-01 16:00:00,7,Management,IT,106.55,0.107
2025-03-01 16:00:00,7,Management,OTHER,57.98,0.058
2025-03-01 16:00:00,8,Executive Office,AC,771.94,0.772
2025-03-01 16:00:00,8,Executive Office,LIGHTING,106.05,0.106
2025-03-01 16:00:00,8,Executive Office,IT,85.95,0.086
2025-03-01 16:00:00,8,Executive Office,OTHER,20.86,0.021
2025-03-01 17:00:00,1,Lobby,AC,668.74,0.669
2025-03-01 17:00:00,1,Lobby,LIGHTING,142.38,0.142
2025-03-01 17:00:00,1,Lobby,IT,112.83,0.113
2025-03-01 17:00:00,1,Lobby,ELEVATOR,618.66,0.619
2025-03-01 17:00:00,1,Lobby,OTHER,54.1,0.054
2025-03-01 17:00:00,2,HR,AC,624.59,0.625
2025-03-01 17:00:00,2,HR,LIGHTING,103.57,0.104
2025-03-01 17:00:00,2,HR,IT,66.13,0.066
2025-03-01 17:00:00,2,HR,OTHER,31.53,0.032
2025-03-01 17:00:00,3,IT,AC,655.43,0.655
2025-03-01 17:00:00,3,IT,LIGHTING,92.1,0.092
2025-03-01 17:00:00,3,IT,IT,118.12,0.118
2025-03-01 17:00:00,3,IT,ELEVATOR,490.53,0.491
2025-03-01 17:00:00,3,IT,OTHER,48.21,0.048
2025-03-01 17:00:00,4,Legal,AC,613.48,0.613
2025-03-01 17:00:00,4,Legal,LIGHTING,96.39,0.096
2025-03-01 17:00:00,4,Legal,IT,141.0,0.141
2025-03-01 17:00:00,4,Legal,OTHER,58.48,0.058
2025-03-01 17:00:00,5,Finance,AC,667.89,0.668
2025-03-01 17:00:00,5,Finance,LIGHTING,109.44,0.109
2025-03-01 17:00:00,5,Finance,IT,102.35,0.102
2025-03-01 17:00:00,5,Finance,OTHER,42.48,0.042
2025-03-01 17:00:00,6,Marketing,AC,795.2,0.795
2025-03-01 17:00:00,6,Marketing,LIGHTING,83.29,0.083
2025-03-01 17:00:00,6,Marketing,IT,124.73,0.125
2025-03-01 17:00:00,6,Marketing,OTHER,55.89,0.056
2025-03-01 17:00:00,7,Management,AC,651.39,0.651
2025-03-01 17:00:00,7,Management,LIGHTING,94.88,0.095
2025-03-01 17:00:00,7,Management,IT,86.3,0.086
2025-03-01 17:00:00,7,Management,OTHER,29.38,0.029
2025-03-01 17:00:00,8,Executive Office,AC,789.42,0.789
2025-03-01 17:00:00,8,Executive Office,LIGHTING,102.36,0.102
2025-03-01 17:00:00,8,Executive Office,IT,70.84,0.071
2025-03-01 17:00:00,8,Executive Office,OTHER,58.13,0.058
2025-03-01 18:00:00,1,Lobby,AC,677.2,0.677
2025-03-01 18:00:00,1,Lobby,LIGHTING,105.48,0.105
2025-03-01 18:00:00,1,Lobby,IT,115.4,0.115
2025-03-01 18:00:00,1,Lobby,ELEVATOR,459.72,0.46
2025-03-01 18:00:00,1,Lobby,OTHER,42.85,0.043
2025-03-01 18:00:00,2,HR,AC,799.26,0.799
2025-03-01 18:00:00,2,HR,LIGHTING,142.36,0.142
2025-03-01 18:00:00,2,HR,IT,108.81,0.109
2025-03-01 18:00:00,2,HR,OTHER,55.62,0.056
2025-03-01 18:00:00,3,IT,AC,695.3,0.695
2025-03-01 18:00:00,3,IT,LIGHTING,111.47,0.111
2025-03-01 18:00:00,3,IT,IT,144.38,0.144
2025-03-01 18:00:00,3,IT,ELEVATOR,617.53,0.618
2025-03-01 18:00:00,3,IT,OTHER,64.65,0.065
2025-03-01 18:00:00,4,Legal,AC,784.52,0.785
2025-03-01 18:00:00,4,Legal,LIGHTING,129.84,0.13
2025-03-01 18:00:00,4,Legal,IT,136.9,0.137
2025-03-01 18:00:00,4,Legal,OTHER,43.84,0.044
2025-03-01 18:00:00,5,Finance,AC,678.99,0.679
2025-03-01 18:00:00,5,Finance,LIGHTING,129.3,0.129
2025-03-01 18:00:00,5,Finance,IT,97.2,0.097
2025-03-01 18:00:00,5,Finance,OTHER,50.37,0.05
2025-03-01 18:00:00,6,Marketing,AC,653.25,0.653
2025-03-01 18:00:00,6,Marketing,LIGHTING,140.88,0.141
2025-03-01 18:00:00,6,Marketing,IT,82.36,0.082
2025-03-01 18:00:00,6,Marketing,OTHER,54.91,0.055
2025-03-01 18:00:00,7,Management,AC,645.77,0.646
2025-03-01 18:00:00,7,Management,LIGHTING,118.77,0.119
2025-03-01 18:00:00,7,Management,IT,134.52,0.135
2025-03-01 18:00:00,7,Management,OTHER,29.35,0.029
2025-03-01 18:00:00,8,Executive Office,AC,743.91,0.744
2025-03-01 18:00:00,8,Executive Office,LIGHTING,140.65,0.141
2025-03-01 18:00:00,8,Executive Office,IT,92.67,0.093
2025-03-01 18:00:00,8,Executive Office,OTHER,52.59,0.053
2025-03-01 19:00:00,1,Lobby,AC,686.24,0.686
2025-03-01 19:00:00,1,Lobby,LIGHTING,104.55,0.105
2025-03-01 19:00:00,1,Lobby,IT,146.43,0.146
2025-03-01 19:00:00,1,Lobby,ELEVATOR,579.73,0.58
2025-03-01 19:00:00,1,Lobby,OTHER,72.32,0.072
2025-03-01 19:00:00,2,HR,AC,786.8,0.787
2025-03-01 19:00:00,2,HR,LIGHTING,134.14,0.134
2025-03-01 19:00:00,2,HR,IT,147.0,0.147
2025-03-01 19:00:00,2,HR,OTHER,28.56,0.029
2025-03-01 19:00:00,3,IT,AC,656.91,0.657
2025-03-01 19:00:00,3,IT,LIGHTING,146.01,0.146
2025-03-01 19:00:00,3,IT,IT,146.86,0.147
2025-03-01 19:00:00,3,IT,ELEVATOR,514.0,0.514
2025-03-01 19:00:00,3,IT,OTHER,23.98,0.024
2025-03-01 19:00:00,4,Legal,AC,715.93,0.716
2025-03-01 19:00:00,4,Legal,LIGHTING,146.53,0.147
2025-03-01 19:00:00,4,Legal,IT,139.01,0.139
2025-03-01 19:00:00,4,Legal,OTHER,47.05,0.047
2025-03-01 19:00:00,5,Finance,AC,785.73,0.786
2025-03-01 19:00:00,5,Finance,LIGHTING,96.02,0.096
2025-03-01 19:00:00,5,Finance,IT,128.6,0.129
2025-03-01 19:00:00,5,Finance,OTHER,25.33,0.025
2025-03-01 19:00:00,6,Marketing,AC,767.32,0.767
2025-03-01 19:00:00,6,Marketing,LIGHTING,103.58,0.104
2025-03-01 19:00:00,6,Marketing,IT,94.94,0.095
2025-03-01 19:00:00,6,Marketing,OTHER,68.1,0.068
2025-03-01 19:00:00,7,Management,AC,764.8,0.765
2025-03-01 19:00:00,7,Management,LIGHTING,122.43,0.122
2025-03-01 19:00:00,7,Management,IT,147.01,0.147
2025-03-01 19:00:00,7,Management,OTHER,30.63,0.031
2025-03-01 19:00:00,8,Executive Office,AC,651.65,0.652
2025-03-01 19:00:00,8,Executive Office,LIGHTING,92.12,0.092
2025-03-01 19:00:00,8,Executive Office,IT,123.5,0.124
2025-03-01 19:00:00,8,Executive Office,OTHER,53.81,0.054
2025-03-01 20:00:00,1,Lobby,AC,643.01,0.643
2025-03-01 20:00:00,1,Lobby,LIGHTING,92.57,0.093
2025-03-01 20:00:00,1,Lobby,IT,106.79,0.107
2025-03-01 20:00:00,1,Lobby,ELEVATOR,517.8,0.518
2025-03-01 20:00:00,1,Lobby,OTHER,52.75,0.053
2025-03-01 20:00:00,2,HR,AC,661.88,0.662
2025-03-01 20:00:00,2,HR,LIGHTING,113.82,0.114
2025-03-01 20:00:00,2,HR,IT,100.88,0.101
2025-03-01 20:00:00,2,HR,OTHER,31.69,0.032
2025-03-01 20:00:00,3,IT,AC,657.21,0.657
2025-03-01 20:00:00,3,IT,LIGHTING,129.68,0.13
2025-03-01 20:00:00,3,IT,IT,130.68,0.131
2025-03-01 20:00:00,3,IT,ELEVATOR,463.77,0.464
2025-03-01 20:00:00,3,IT,OTHER,53.3,0.053
2025-03-01 20:00:00,4,Legal,AC,621.71,0.622
2025-03-01 20:00:00,4,Legal,LIGHTING,103.63,0.104
2025-03-01 20:00:00,4,Legal,IT,142.45,0.142
2025-03-01 20:00:00,4,Legal,OTHER,61.98,0.062
2025-03-01 20:00:00,5,Finance,AC,788.19,0.788
2025-03-01 20:00:00,5,Finance,LIGHTING,120.54,0.121
2025-03-01 20:00:00,5,Finance,IT,132.12,0.132
2025-03-01 20:00:00,5,Finance,OTHER,42.35,0.042
2025-03-01 20:00:00,6,Marketing,AC,657.23,0.657
2025-03-01 20:00:00,6,Marketing,LIGHTING,115.22,0.115
2025-03-01 20:00:00,6,Marketing,IT,138.68,0.139
2025-03-01 20:00:00,6,Marketing,OTHER,31.16,0.031
2025-03-01 20:00:00,7,Management,AC,657.4,0.657
2025-03-01 20:00:00,7,Management,LIGHTING,94.65,0.095
2025-03-01 20:00:00,7,Management,IT,80.42,0.08
2025-03-01 20:00:00,7,Management,OTHER,51.59,0.052
2025-03-01 20:00:00,8,Executive Office,AC,611.98,0.612
2025-03-01 20:00:00,8,Executive Office,LIGHTING,124.95,0.125
2025-03-01 20:00:00,8,Executive Office,IT,84.2,0.084
2025-03-01 20:00:00,8,Executive Office,OTHER,78.46,0.078
2025-03-01 21:00:00,1,Lobby,AC,704.48,0.704
2025-03-01 21:00:00,1,Lobby,LIGHTING,101.93,0.102
2025-03-01 21:00:00,1,Lobby,IT,109.77,0.11
2025-03-01 21:00:00,1,Lobby,ELEVATOR,430.68,0.431
2025-03-01 21:00:00,1,Lobby,OTHER,71.36,0.071
2025-03-01 21:00:00,2,HR,AC,681.84,0.682
2025-03-01 21:00:00,2,HR,LIGHTING,92.87,0.093
2025-03-01 21:00:00,2,HR,IT,98.84,0.099
2025-03-01 21:00:00,2,HR,OTHER,50.75,0.051
2025-03-01 21:00:00,3,IT,AC,628.18,0.628
2025-03-01 21:00:00,3,IT,LIGHTING,113.99,0.114
2025-03-01 21:00:00,3,IT,IT,74.83,0.075
2025-03-01 21:00:00,3,IT,ELEVATOR,540.23,0.54
2025-03-01 21:00:00,3,IT,OTHER,24.48,0.024
2025-03-01 21:00:00,4,Legal,AC,644.82,0.645
2025-03-01 21:00:00,4,Legal,LIGHTING,119.16,0.119
2025-03-01 21:00:00,4,Legal,IT,145.54,0.146
2025-03-01 21:00:00,4,Legal,OTHER,49.99,0.05
2025-03-01 21:00:00,5,Finance,AC,643.38,0.643
2025-03-01 21:00:00,5,Finance,LIGHTING,92.82,0.093
2025-03-01 21:00:00,5,Finance,IT,118.92,0.119
2025-03-01 21:00:00,5,Finance,OTHER,20.11,0.02
2025-03-01 21:00:00,6,Marketing,AC,748.77,0.749
2025-03-01 21:00:00,6,Marketing,LIGHTING,121.79,0.122
2025-03-01 21:00:00,6,Marketing,IT,126.67,0.127
2025-03-01 21:00:00,6,Marketing,OTHER,48.43,0.048
2025-03-01 21:00:00,7,Management,AC,723.05,0.723
2025-03-01 21:00:00,7,Management,LIGHTING,131.06,0.131
2025-03-01 21:00:00,7,Management,IT,92.72,0.093
2025-03-01 21:00:00,7,Management,OTHER,29.58,0.03
2025-03-01 21:00:00,8,Executive Office,AC,784.21,0.784
2025-03-01 21:00:00,8,Executive Office,LIGHTING,95.23,0.095
2025-03-01 21:00:00,8,Executive Office,IT,87.39,0.087
2025-03-01 21:00:00,8,Executive Office,OTHER,33.34,0.033
2025-03-01 22:00:00,1,Lobby,AC,723.87,0.724
2025-03-01 22:00:00,1,Lobby,LIGHTING,149.78,0.15
2025-03-01 22:00:00,1,Lobby,IT,114.28,0.114
2025-03-01 22:00:00,1,Lobby,ELEVATOR,431.09,0.431
2025-03-01 22:00:00,1,Lobby,OTHER,43.49,0.043
2025-03-01 22:00:00,2,HR,AC,646.26,0.646
2025-03-01 22:00:00,2,HR,LIGHTING,81.83,0.082
2025-03-01 22:00:00,2,HR,IT,137.74,0.138
2025-03-01 22:00:00,2,HR,OTHER,43.1,0.043
2025-03-01 22:00:00,3,IT,AC,746.83,0.747
2025-03-01 22:00:00,3,IT,LIGHTING,86.24,0.086
2025-03-01 22:00:00,3,IT,IT,142.34,0.142
2025-03-01 22:00:00,3,IT,ELEVATOR,415.64,0.416
2025-03-01 22:00:00,3,IT,OTHER,49.86,0.05
2025-03-01 22:00:00,4,Legal,AC,630.45,0.63
2025-03-01 22:00:00,4,Legal,LIGHTING,133.0,0.133
2025-03-01 22:00:00,4,Legal,IT,91.11,0.091
2025-03-01 22:00:00,4,Legal,OTHER,55.53,0.056
2025-03-01 22:00:00,5,Finance,AC,777.06,0.777
2025-03-01 22:00:00,5,Finance,LIGHTING,86.13,0.086
2025-03-01 22:00:00,5,Finance,IT,78.31,0.078
2025-03-01 22:00:00,5,Finance,OTHER,60.11,0.06
2025-03-01 22:00:00,6,Marketing,AC,766.6,0.767
2025-03-01 22:00:00,6,Marketing,LIGHTING,135.26,0.135
2025-03-01 22:00:00,6,Marketing,IT,144.25,0.144
2025-03-01 22:00:00,6,Marketing,OTHER,56.77,0.057
2025-03-01 22:00:00,7,Management,AC,794.44,0.794
2025-03-01 22:00:00,7,Management,LIGHTING,134.66,0.135
2025-03-01 22:00:00,7,Management,IT,114.7,0.115
2025-03-01 22:00:00,7,Management,OTHER,28.47,0.028
2025-03-01 22:00:00,8,Executive Office,AC,747.03,0.747
2025-03-01 22:00:00,8,Executive Office,LIGHTING,100.95,0.101
2025-03-01 22:00:00,8,Executive Office,IT,78.54,0.079
2025-03-01 22:00:00,8,Executive Office,OTHER,53.9,0.054
2025-03-01 23:00:00,1,Lobby,AC,627.32,0.627
2025-03-01 23:00:00,1,Lobby,LIGHTING,140.88,0.141
2025-03-01 23:00:00,1,Lobby,IT,114.47,0.114
2025-03-01 23:00:00,1,Lobby,ELEVATOR,680.5,0.68
2025-03-01 23:00:00,1,Lobby,OTHER,63.68,0.064
2025-03-01 23:00:00,2,HR,AC,694.88,0.695
2025-03-01 23:00:00,2,HR,LIGHTING,82.13,0.082
2025-03-01 23:00:00,2,HR,IT,75.59,0.076
2025-03-01 23:00:00,2,HR,OTHER,29.67,0.03
2025-03-01 23:00:00,3,IT,AC,636.88,0.637
2025-03-01 23:00:00,3,IT,LIGHTING,139.51,0.14
2025-03-01 23:00:00,3,IT,IT,116.84,0.117
2025-03-01 23:00:00,3,IT,ELEVATOR,487.48,0.487
2025-03-01 23:00:00,3,IT,OTHER,71.83,0.072
2025-03-01 23:00:00,4,Legal,AC,696.56,0.697
2025-03-01 23:00:00,4,Legal,LIGHTING,122.45,0.122
2025-03-01 23:00:00,4,Legal,IT,81.25,0.081
2025-03-01 23:00:00,4,Legal,OTHER,61.12,0.061
2025-03-01 23:00:00,5,Finance,AC,795.21,0.795
2025-03-01 23:00:00,5,Finance,LIGHTING,118.26,0.118
2025-03-01 23:00:00,5,Finance,IT,67.85,0.068
2025-03-01 23:00:00,5,Finance,OTHER,31.4,0.031
2025-03-01 23:00:00,6,Marketing,AC,681.0,0.681
2025-03-01 23:00:00,6,Marketing,LIGHTING,147.37,0.147
2025-03-01 23:00:00,6,Marketing,IT,113.46,0.113
2025-03-01 23:00:00,6,Marketing,OTHER,45.24,0.045
2025-03-01 23:00:00,7,Management,AC,782.3,0.782
2025-03-01 23:00:00,7,Management,LIGHTING,143.21,0.143
2025-03-01 23:00:00,7,Management,IT,107.79,0.108
2025-03-01 23:00:00,7,Management,OTHER,25.17,0.025
2025-03-01 23:00:00,8,Executive Office,AC,788.54,0.789
2025-03-01 23:00:00,8,Executive Office,LIGHTING,143.85,0.144
2025-03-01 23:00:00,8,Executive Office,IT,78.91,0.079
2025-03-01 23:00:00,8,Executive Office,OTHER,63.52,0.064
2025-03-02 00:00:00,1,Lobby,AC,620.64,0.621
2025-03-02 00:00:00,1,Lobby,LIGHTING,82.3,0.082
2025-03-02 00:00:00,1,Lobby,IT,141.71,0.142
2025-03-02 00:00:00,1,Lobby,ELEVATOR,684.85,0.685
2025-03-02 00:00:00,1,Lobby,OTHER,74.92,0.075
2025-03-02 00:00:00,2,HR,AC,659.67,0.66
2025-03-02 00:00:00,2,HR,LIGHTING,141.04,0.141
2025-03-02 00:00:00,2,HR,IT,99.98,0.1
2025-03-02 00:00:00,2,HR,OTHER,64.93,0.065
2025-03-02 00:00:00,3,IT,AC,745.24,0.745
2025-03-02 00:00:00,3,IT,LIGHTING,103.57,0.104
2025-03-02 00:00:00,3,IT,IT,121.3,0.121
2025-03-02 00:00:00,3,IT,ELEVATOR,460.4,0.46
2025-03-02 00:00:00,3,IT,OTHER,43.6,0.044
2025-03-02 00:00:00,4,Legal,AC,771.7,0.772
2025-03-02 00:00:00,4,Legal,LIGHTING,136.19,0.136
2025-03-02 00:00:00,4,Legal,IT,141.36,0.141
2025-03-02 00:00:00,4,Legal,OTHER,34.11,0.034
2025-03-02 00:00:00,5,Finance,AC,783.06,0.783
2025-03-02 00:00:00,5,Finance,LIGHTING,119.89,0.12
2025-03-02 00:00:00,5,Finance,IT,136.89,0.137
2025-03-02 00:00:00,5,Finance,OTHER,56.73,0.057
2025-03-02 00:00:00,6,Marketing,AC,792.06,0.792
2025-03-02 00:00:00,6,Marketing,LIGHTING,83.02,0.083
2025-03-02 00:00:00,6,Marketing,IT,68.15,0.068
2025-03-02 00:00:00,6,Marketing,OTHER,65.38,0.065
2025-03-02 00:00:00,7,Management,AC,662.74,0.663
2025-03-02 00:00:00,7,Management,LIGHTING,119.08,0.119
2025-03-02 00:00:00,7,Management,IT,136.41,0.136
2025-03-02 00:00:00,7,Management,OTHER,22.41,0.022
2025-03-02 00:00:00,8,Executive Office,AC,726.65,0.727
2025-03-02 00:00:00,8,Executive Office,LIGHTING,110.66,0.111
2025-03-02 00:00:00,8,Executive Office,IT,119.0,0.119
2025-03-02 00:00:00,8,Executive Office,OTHER,67.42,0.067
2025-03-02 01:00:00,1,Lobby,AC,668.69,0.669
2025-03-02 01:00:00,1,Lobby,LIGHTING,82.2,0.082
2025-03-02 01:00:00,1,Lobby,IT,65.34,0.065
2025-03-02 01:00:00,1,Lobby,ELEVATOR,656.78,0.657
2025-03-02 01:00:00,1,Lobby,OTHER,28.36,0.028
2025-03-02 01:00:00,2,HR,AC,646.73,0.647
2025-03-02 01:00:00,2,HR,LIGHTING,127.97,0.128
2025-03-02 01:00:00,2,HR,IT,106.32,0.106
2025-03-02 01:00:00,2,HR,OTHER,43.03,0.043
2025-03-02 01:00:00,3,IT,AC,791.94,0.792
2025-03-02 01:00:00,3,IT,LIGHTING,125.29,0.125
2025-03-02 01:00:00,3,IT,IT,110.96,0.111
2025-03-02 01:00:00,3,IT,ELEVATOR,431.65,0.432
2025-03-02 01:00:00,3,IT,OTHER,41.53,0.042
2025-03-02 01:00:00,4,Legal,AC,620.79,0.621
2025-03-02 01:00:00,4,Legal,LIGHTING,104.02,0.104
2025-03-02 01:00:00,4,Legal,IT,61.03,0.061
2025-03-02 01:00:00,4,Legal,OTHER,42.23,0.042
2025-03-02 01:00:00,5,Finance,AC,695.54,0.696
2025-03-02 01:00:00,5,Finance,LIGHTING,128.22,0.128
2025-03-02 01:00:00,5,Finance,IT,148.49,0.148
2025-03-02 01:00:00,5,Finance,OTHER,63.25,0.063
2025-03-02 01:00:00,6,Marketing,AC,701.73,0.702
2025-03-02 01:00:00,6,Marketing,LIGHTING,116.55,0.117
2025-03-02 01:00:00,6,Marketing,IT,85.91,0.086
2025-03-02 01:00:00,6,Marketing,OTHER,62.55,0.063
2025-03-02 01:00:00,7,Management,AC,671.45,0.671
